"Productos por proveedor"
"Proveedor","descripcion","cantidad","Precio coste","Total coste","pvp","total pvp",
"La Garbancita Ecologica","Revista Tachai 36 -Enero 2013","4,00","2,04","8,17","3,00","6,00",
"La Garbancita Ecologica","Revista Tachai 48 -Junio 2015","1,00","3,00","3,00","4,00","4,00",
,,,,"Total:108,96",,"Total:129,50",
"LA LABRANZA TOLEDANA","Garrafa 5 litros Aceite de Oliva Virgen Extra- Labranza Toledana","4,00","23,64","94,56","36,25","145,00",
"LA LABRANZA TOLEDANA","Lata 2,5 litros - Aceite de Oliva Virgen Extra - Labranza Toledana","2,00","14,55","29,10","21,75","43,50",
"LA LABRANZA TOLEDANA","Lata 5l - Aceite de oliva virgen extra- Labranza Toledana","4,00","25,46","101,84","39,15","156,60",
,,,,"Total:225,50",,"Total:345,10",
"La Vall de la Casella","Alcachofa -Vall de la Casella- kg","39,76","2,60","103,36","4,10","158,19",
"La Vall de la Casella","Brocoli- La Val de la Casella- precio kilo","29,16","2,70","78,72","3,15","91,84",
"La Vall de la Casella","Calabaza para Asar - Vall de Casella - Precio/Kg","32,74","1,30","42,56","2,30","66,46",
"La Vall de la Casella","Coliflor - La Val de la Casella - precio unidad","82,78","1,50","124,17","2,70","223,49",
"La Vall de la Casella","Granada - La Vall de la Casella - Kg","58,55","1,80","105,38","2,45","142,19",
"La Vall de la Casella","Habas-kg La Vall de la Casella","29,75","2,50","74,36","3,20","94,87",
"La Vall de la Casella","Lechuga roble roja -La Vall de la Casella- precio unidad","7,00","0,85","5,95","1,80","12,60",
"La Vall de la Casella","Lechuga Roble Verde - Vall de la Casella - unidad","7,00","0,85","5,95","1,80","12,60",
"La Vall de la Casella","Mandarina - La Vall de la Casella- PACK  2 KG","101,07","2,34","236,51","3,70","373,97",
"La Vall de la Casella","Mandarina -La Vall de la Casella- 1 kg","239,26","1,17","279,94","2,15","451,58",
"La Vall de la Casella","Naranja Navelina -La Vall de la Casella- kg","351,20","0,99","347,68","1,85","566,75",
"La Vall de la Casella","Naranja Vall de la Casella- PACK 2 KG","94,86","1,98","187,81","3,33","304,58",
"La Vall de la Casella","Naranja Vall de la Casella- PACK 5 KG-","48,42","4,95","239,68","7,30","353,47",
"La Vall de la Casella","Naranja Vall de la Casella- PACK 6 kg-","22,00","5,94","130,68","14,40","313,20",
"La Vall de la Casella","Perejil Manojo 100 grs - La Vall de la Casella","3,00","0,40","1,20","3,05","9,15",
"La Vall de la Casella","Rabanito 200-300 grs La Vall de la Casella","6,00","1,50","9,00","2,45","14,70",
"La Vall de la Casella","Rucula 60-70 grs La Vall de la Casella","18,00","1,80","32,40","2,90","52,20",
,,,,"Total:2 005,37",,"Total:3 241,84",
"La Verdera Interior S.L.","Babaganoush, pate de berenjena -La Verdera- 135gr","3,00","2,50","7,50","4,40","10,80",
"La Verdera Interior S.L.","Byessar, pate de habas -La Verdera- 135gr","1,00","3,25","3,25","3,20","3,20",
"La Verdera Interior S.L.","Cuscus con verduras - La Verdera - 135gr","1,00","1,92","1,92","4,40","4,40",
"La Verdera Interior S.L.","Mojo Picon -La Verdera- 135 gr","2,00","2,00","4,00","4,00","8,00",
"La Verdera Interior S.L.","Pesto de kale - La Verdera - 135gr","1,00","2,75","2,75","4,40","4,40",
"La Verdera Interior S.L.","Risoto con verduras - La Verdera - 135gr","1,00","2,75","2,75","4,00","4,00",
"La Verdera Interior S.L.","Tahini - La Verdera - 135gr","1,00","3,25","3,25","5,20","3,90",
"La Verdera Interior S.L.","Tomates secos en aceite de oliva -La Verdera- 135gr","1,00","2,25","2,25","4,40","4,40",
"La Verdera Interior S.L.","Tomates Secos Mitades - La Verdera - 100gr","3,00","2,50","7,50","4,00","10,00",
,,,,"Total:35,17",,"Total:53,10",
"Libreria CAES","Agenda Mujeres 2018","8,00","8,68","69,42","14,00","99,40",
"Libreria CAES","Agroecologia y consumo responsable","1,00","10,38","10,38","6,00","6,00",
"Libreria CAES","La Agenda de las Mujeres 2017","6,00","13,46","80,77","14,00","84,00",
,,,,"Total:160,58",,"Total:189,40",
"Lilliput -Tus Brotes Verdes","Semillas de Gulliver Mix-Lilliput-100 g","1,00","2,70","2,70","4,05","4,05",
,,,,"Total:2,70",,"Total:4,05",
"Mana pistachos","Pasta de Pistacho crudo - 150gr - Mana Pistachos","3,00","4,20","12,60","6,00","17,58",
"Mana pistachos","Pistacho AVDAT-MANA Pistachos 500gr","2,00","7,00","14,00","10,55","21,10",
"Mana pistachos","Pistacho crudo- Mana pistachos - 500gr -Bolsa atmosfera controlada","16,00","9,50","152,00","10,55","166,34",
,,,,"Total:178,60",,"Total:205,02",
"Miel Antonio Simon","Miel de Cantueso -Antonio Simon- 500g","1,00","4,65","4,65","6,70","6,70",
"Miel Antonio Simon","Miel de Castano -Antonio Simon- 1kg","2,00","8,10","16,20","12,90","25,80",
"Miel Antonio Simon","Miel de Castano -Antonio Simon- 500g","1,00","4,65","4,65","6,70","6,70",
"Miel Antonio Simon","Miel de Espliego - Antonio Simon- 1kg","4,00","8,10","32,40","11,70","46,80",
"Miel Antonio Simon","Miel de Espliego - Antonio Simon- 500g","3,00","4,65","13,95","6,70","20,10",
"Miel Antonio Simon","Miel de Eucalipto -Antonio Simon- 1kg","1,00","8,10","8,10","12,90","12,90",
"Miel Antonio Simon","Miel de Eucalipto -Antonio Simon- 500g","2,00","4,65","9,30","7,40","14,80",
"Miel Antonio Simon","Miel de Roble - Antonio Simon- 1kg","1,00","9,30","9,30","12,90","12,90",
"Miel Antonio Simon","Miel de Roble - Antonio Simon- 500g","3,00","5,61","16,83","6,70","22,70",
,,,,"Total:115,38",,"Total:169,40",
"NATURAL CRUNCH-VitaSnacks","Bolsa Platano Deshidratado- VitaSnack -28 g","1,00","1,68","1,68","2,55","2,04",
"NATURAL CRUNCH-VitaSnacks","Boniato Crujiente- VitaSnack -24 g","4,00","1,55","6,20","2,35","8,93",
"NATURAL CRUNCH-VitaSnacks","Calabaza Crujiente- VitaSnack -24 g","2,00","1,90","3,80","2,85","4,56",
"NATURAL CRUNCH-VitaSnacks","Mango Crujiente- VitaSnack -26 g","2,00","1,68","3,36","2,55","4,59",
"NATURAL CRUNCH-VitaSnacks","Manzana Crujiente- VitaSnack -24 g","1,00","1,68","1,68","2,55","2,04",
"NATURAL CRUNCH-VitaSnacks","Mix Frutas crujientes- VitaSnack- bolsa 18 gr","3,00","0,99","2,97","1,50","4,20",
"NATURAL CRUNCH-VitaSnacks","Naranja Crujiente- VitaSnack -24 g","2,00","1,80","3,60","2,70","4,86",
"NATURAL CRUNCH-VitaSnacks","Papaya Crujiente- VitaSnack -24 g","4,00","1,80","7,20","2,70","10,26",
"NATURAL CRUNCH-VitaSnacks","Pimiento Crujiente- VitaSnack -24 g","2,00","1,82","3,64","2,75","4,95",
"NATURAL CRUNCH-VitaSnacks","Pina Crujiente- VitaSnack -26 g","3,00","1,61","4,83","2,45","6,86",
"NATURAL CRUNCH-VitaSnacks","Remolacha Crujiente- VitaSnack -24 g","3,00","1,75","5,25","2,65","7,42",
"NATURAL CRUNCH-VitaSnacks","Tomate Crujiente- VitaSnack -24 g","2,00","1,68","3,36","2,55","4,59",
,,,,"Total:47,57",,"Total:65,30",
"PAMIES VITAE (Pamies Horticoles SL)","Amrenavita - mezcla de hierbas para LIMP. RENAL - Pamies vitae - 255 gr","1,00","7,00","7,00","12,00","12,00",
"PAMIES VITAE (Pamies Horticoles SL)","Anevita- mezcla de hierbas para ANEMIA- Pamies Vitae - 120 gr","1,00","5,00","5,00","7,50","7,50",
"PAMIES VITAE (Pamies Horticoles SL)","Biodent Vital- dentifrico- Pamies Vitae- 75 ml","3,00","2,60","7,80","4,50","13,50",
"PAMIES VITAE (Pamies Horticoles SL)","Champu de Lavanda y Salvia- Pamies Vitae- (200 ml)","4,00","3,31","13,22","7,00","28,00",
"PAMIES VITAE (Pamies Horticoles SL)","Colvita- Mezcla de hierbas para COLESTEROL- Pamies Vitae- 120 gr","1,00","5,00","5,00","7,50","7,50",
"PAMIES VITAE (Pamies Horticoles SL)","Digevita - mezcla de hierbas para DIGESTION - Pamies vitae - 120 gr","4,00","5,00","20,00","7,50","30,00",
"PAMIES VITAE (Pamies Horticoles SL)","Estevia Fluid -liquido 50 ml- Pamies Vitae","2,00","2,90","5,80","5,00","10,00",
"PAMIES VITAE (Pamies Horticoles SL)","Estevia Instant en polvo- Pamies Vitae- 100 gr","2,00","10,27","20,55","8,00","16,00",
"PAMIES VITAE (Pamies Horticoles SL)","Esteviatabs - 300 comprimidos de 60 mg- Pamies Vitae","6,00","3,00","18,00","5,00","30,00",
"PAMIES VITAE (Pamies Horticoles SL)","Graviola capsulas – Pamies vitae – 100 capsulas","1,00","7,70","7,70","11,95","11,95",
"PAMIES VITAE (Pamies Horticoles SL)","Hierbas amargo suecas-Pamies Vitae-Tintura 700 ml","2,00","16,95","33,90","23,00","46,00",
"PAMIES VITAE (Pamies Horticoles SL)","Insovita – mezcla de hierbas IMSONIO – Pamies vitae – 120 gr","1,00","5,00","5,00","7,50","7,50",
"PAMIES VITAE (Pamies Horticoles SL)","Levadura arroz rojo- -Pamies Vitae - 60 capsulas","4,00","10,00","40,00","12,15","48,60",
"PAMIES VITAE (Pamies Horticoles SL)","Mesclum Multisabor-bolsa 400 gr- Pamies Vitae","118,00","3,50","413,00","5,95","686,17",
"PAMIES VITAE (Pamies Horticoles SL)","Ortiga- Pamies Vitae- bolsa 100 gr","1,00","4,00","4,00","6,00","6,00",
"PAMIES VITAE (Pamies Horticoles SL)","Prosvita ""Hierbas para la PROSTATA""- PAMIES VITAE- 120 gr","1,00","5,00","5,00","7,50","7,50",
"PAMIES VITAE (Pamies Horticoles SL)","Revita - mezcla de hierbas para RIÑON - Pamies vitae - 120 gr","1,00","5,00","5,00","7,50","7,50",
"PAMIES VITAE (Pamies Horticoles SL)","Stevia comprimidos - Pamies Vitae-100 unds","6,00","4,70","28,20","6,80","40,80",
"PAMIES VITAE (Pamies Horticoles SL)","Stevia, planta seca - Pamies Vitae- sobre 120 gramos","1,00","4,00","4,00","6,00","6,00",
"PAMIES VITAE (Pamies Horticoles SL)","Tomillo-Planta seca-Pamies vitae-120 gr","1,00","4,00","4,00","6,40","6,40",
,,,,"Total:652,17",,"Total:1 028,92",
"Panaderia Rincon del Segura","Agua de mar- Rincon del Segura- Botella de 1,5 Litros","5,00","1,91","9,55","3,00","15,00",
"Panaderia Rincon del Segura","Agua de mar- Rincon del Segura- Garrafa de 5 Litros","2,00","5,90","11,80","10,84","21,68",
"Panaderia Rincon del Segura","Galletas algarroba - Rincon del Segura- 300gr","24,00","1,93","46,32","3,05","71,68",
"Panaderia Rincon del Segura","Galletas crujientes con Pipas,linaza y sesamo - Rincon del Segura- 200gr","22,00","2,14","47,08","4,10","85,68",
"Panaderia Rincon del Segura","Galletas crujientes con Sesamo - Rincon del Segura- 200gr","10,00","2,14","21,40","4,10","38,94",
"Panaderia Rincon del Segura","Galletas multicereales - Rincon del Segura- 300gr","5,00","2,22","11,10","3,55","15,97",
"Panaderia Rincon del Segura","Harina blanca de trigo con germen - Rincon del Segura- 1kg","19,00","1,20","22,80","2,30","40,25",
"Panaderia Rincon del Segura","Harina de algarroba- Rincon Segura- 500 gr","3,00","1,35","4,05","2,75","7,56",
"Panaderia Rincon del Segura","Harina Integral de Garbanzo SIN GLUTEN Rincon del segura 800gr","1,00","2,57","2,57","5,20","5,20",
"Panaderia Rincon del Segura","Harina integral de maiz - Rincon del segura - 1 kg","2,50","1,65","4,13","3,20","6,96",
"Panaderia Rincon del Segura","Harina integral de trigo - Rincon del Segura- 1kg","55,93","0,96","53,78","2,15","99,82",
"Panaderia Rincon del Segura","Harina integral de trigo sarraceno sin gluten- Rincon del Segura -1 kilo","2,00","2,07","4,14","4,22","8,44",
"Panaderia Rincon del Segura","Harina integral Garbanzo - Rincon Segura- 1 kilo","2,00","1,82","3,64","4,65","8,14",
"Panaderia Rincon del Segura","Lenteja castellana - Rincon del Segura - kilo","13,00","1,92","25,00","4,10","53,30",
"Panaderia Rincon del Segura","Pipas de Girasol peladas-Rincon Segura - 250 gr","19,86","0,55","10,82","1,16","22,04",
,,,,"Total:278,17",,"Total:500,66",
"Patricia Carrio San Martin -PANDOMAR","Atun al  natural-PANDOMAR-525 gr","1,00","6,15","6,15","8,40","8,40",
"Patricia Carrio San Martin -PANDOMAR","Atun al natural -PANDOMAR- 280 gr lata","2,00","3,48","6,96","4,75","9,50",
"Patricia Carrio San Martin -PANDOMAR","Atun al natural- PANDOMAR- 120 gr","3,00","1,57","4,71","2,20","6,60",
"Patricia Carrio San Martin -PANDOMAR","Atun claro en aceite de oliva- PANDOMAR- 120 gr","9,00","2,06","18,54","2,95","26,55",
"Patricia Carrio San Martin -PANDOMAR","Atun en escabeche Pandomar-120gr","2,00","1,92","3,84","2,70","5,40",
"Patricia Carrio San Martin -PANDOMAR","Ensalada de vegetales con atun Pandomar-250 gr","3,00","2,05","6,15","2,85","8,55",
"Patricia Carrio San Martin -PANDOMAR","Ensalada de vegetales y mejillones-Pandomar- 250gr","2,00","2,38","4,76","3,15","6,30",
"Patricia Carrio San Martin -PANDOMAR","Filete de caballa en aceite de oliva - Pandomar - 220 gr","6,00","3,82","22,92","5,15","30,90",
"Patricia Carrio San Martin -PANDOMAR","Filetes de anchoa en aceite de oliva -PANDOMAR- 50 gr","9,00","2,48","22,32","3,50","31,50",
"Patricia Carrio San Martin -PANDOMAR","Filetes de caballa en aceite de oliva-PANDOMAR- 120 gr","16,00","1,86","29,76","2,55","40,80",
"Patricia Carrio San Martin -PANDOMAR","Filetes de caballa en salsa de mostaza Dijon -PANDOMAR- 120 gr","4,00","1,86","7,44","2,55","10,20",
"Patricia Carrio San Martin -PANDOMAR","Filetes de caballa en salsa de tomate -PANDOMAR- 120 gr","4,00","1,86","7,44","2,70","10,80",
"Patricia Carrio San Martin -PANDOMAR","Filetes de caballa en salsa marinera -PANDOMAR- 120 gr","5,00","1,86","9,30","2,55","12,75",
"Patricia Carrio San Martin -PANDOMAR","Filetes de caballa en salsa picante -PANDOMAR- 120 gr","6,00","1,86","11,16","2,55","15,15",
"Patricia Carrio San Martin -PANDOMAR","Filetes de ventresca -PANDOMAR- 120 gr","7,00","3,57","24,99","5,15","36,05",
"Patricia Carrio San Martin -PANDOMAR","Lomitos de bonito (atun blanco) en aceite de oliva -PANDOMAR- 220 gr","5,00","5,10","25,50","7,25","36,25",
"Patricia Carrio San Martin -PANDOMAR","Lomos de atun claro en su propio jugo - Pandomar - 220gr","1,00","3,96","3,96","5,65","5,65",
"Patricia Carrio San Martin -PANDOMAR","Mejillon en escabeche -PANDOMAR- 120 gr","27,00","2,49","67,23","3,40","91,60",
"Patricia Carrio San Martin -PANDOMAR","Mejillon en escabeche -PANDOMAR- 500 gr","1,00","7,38","7,38","10,20","10,20",
"Patricia Carrio San Martin -PANDOMAR","Pate de mejillones - Pandomar - 125 gr","1,00","1,96","1,96","2,90","2,90",
"Patricia Carrio San Martin -PANDOMAR","Sardinas en aceite -PANDOMAR- 120 gr","19,00","1,78","33,82","2,55","48,45",
"Patricia Carrio San Martin -PANDOMAR","Sardinas en aceite de oliva -PANDOMAR- 525 gr","1,00","5,38","5,38","7,45","7,45",
"Patricia Carrio San Martin -PANDOMAR","Sardinas fritas en aceite de oliva - Pandomar - 220gr","3,00","3,57","10,71","5,15","15,45",
"Patricia Carrio San Martin -PANDOMAR","Tentaculos de calamar en aceite de oliva Pandomar- 120 gr","4,00","1,49","5,96","2,25","9,00",
"Patricia Carrio San Martin -PANDOMAR","Tentaculos de calamar en salsa gallega Pandomar-120 gr","7,00","1,49","10,43","2,25","15,75",
,,,,"Total:358,77",,"Total:502,15",
"Pidebio","Agua Mineral Alcalinizada - Monchique - 0,5L","1,00","0,58","0,58","0,90","0,90",
"Pidebio","Agua Mineral Alcalinizada - Monchique - 1,5L","1,00","1,00","1,00","1,50","1,50",
"Pidebio","Alcachofa - Pidebio - Kilo","305,54","2,50","763,85","3,95","1 240,74",
"Pidebio","Apionabo Pidebio -precio kg-","25,04","1,75","43,82","2,70","67,34",
"Pidebio","Calabaza dulce  PIDEBIO precio kg","13,61","1,15","15,65","1,75","23,41",
"Pidebio","Caqui- Pidebio- kg","1,21","1,92","2,32","3,35","4,04",
"Pidebio","Champinon Portobello 500gr - Pidebio","238,81","2,47","589,85","3,70","882,43",
"Pidebio","Chirimoya - Pidebio - precio kilo","21,91","2,52","55,20","4,00","87,03",
"Pidebio","Col Kale - Pidebio Kg","0,37","2,32","0,86","3,50","0,65",
"Pidebio","Huevos - Media docena - Pidebio","22,00","1,50","33,00","2,30","48,88",
"Pidebio","Perejil- Pidebio-  100 gr-manojo","1,00","0,99","0,99","1,45","1,45",
"Pidebio","Seta Shitake - Pidebio  - 500 gr.","55,70","3,64","202,75","5,25","303,34",
"Pidebio","Tomate Redondo - Pidebio - Kilo","1,00","1,70","1,70","2,65","2,65",
,,,,"Total:1 711,56",,"Total:2 664,36",
"Pollos Sanchonar","Alitas de pollo-Sanchonar- precio 500 g","19,34","3,14","60,63","5,00","96,70",
"Pollos Sanchonar","Caldo de gallina y pollo al natural-Sanchonar- bote 500 cc","1,00","2,00","2,00","3,20","3,20",
"Pollos Sanchonar","Carcasas de pollo-Sanchonar- precio kg","19,14","3,00","57,42","4,78","91,47",
"Pollos Sanchonar","Carne de Pollo Picada - Sanchonar - Precio 500 g","2,06","7,00","14,42","11,15","22,97",
"Pollos Sanchonar","Gallina entera-Sanchonar- precio kg","3,50","5,25","18,38","8,37","29,29",
"Pollos Sanchonar","Hamburguesas de pollo-2 unid de 250g-Sanchonar-precio paq","8,06","4,10","33,05","6,55","52,79",
"Pollos Sanchonar","Higaditos de pollo-Sanchonar- precio 500 g","1,00","3,25","3,25","5,20","5,20",
"Pollos Sanchonar","Jamoncitos de Pollo- Sanchonar -3 muslos envasados al vacio -precio 500 g","21,30","4,75","101,15","7,60","161,83",
"Pollos Sanchonar","Media gallina-Sanchonar- precio kg","5,57","5,45","30,33","8,70","48,40",
"Pollos Sanchonar","Medio pollo- Sanchonar- Precio kg","9,42","7,05","66,38","11,24","105,82",
"Pollos Sanchonar","Molleja de pollo- Sanchonar- precio 500 g","1,55","3,25","5,04","5,20","8,06",
"Pollos Sanchonar","Pate de higado de pollo-Sanchonar - tarro 50 gr","9,00","1,65","14,83","2,65","23,85",
"Pollos Sanchonar","Pechuga entera sin piel-Sanchonar- precio 500 g","23,20","7,75","179,76","12,35","286,48",
"Pollos Sanchonar","Pechuga fileteada Pollo-Sanchonar- precio 500 g","19,96","8,35","166,67","13,30","265,49",
"Pollos Sanchonar","Pollo limpio -Sanchonar-  Precio kg","31,98","6,85","219,06","10,92","349,22",
"Pollos Sanchonar","Pollo troceado -Sanchonar-Precio kg","6,26","7,90","49,41","12,60","78,81",
"Pollos Sanchonar","Preparado para caldo de gallina-Sanchonar- precio kg","5,94","5,45","32,37","8,70","51,68",
"Pollos Sanchonar","Salchichas de pollo-7 unid-250g-Sanchonar-precio paq","51,00","4,10","209,10","6,55","332,93",
"Pollos Sanchonar","Trasero de pollo-Sanchonar- precio kg","17,54","8,00","140,28","12,75","223,58",
,,,,"Total:1 403,53",,"Total:2 237,77",
"Queseria Ecoartesanal de Armuna_Miguel Mayo Herrero","Cordero lechal ARMUÑA -cuarto- precio kg","33,81","17,27","583,91","25,00","845,15",
"Queseria Ecoartesanal de Armuna_Miguel Mayo Herrero","Cuajada-Armuna-350gr.","7,00","3,00","21,00","3,70","25,90",
"Queseria Ecoartesanal de Armuna_Miguel Mayo Herrero","Queso oveja - 4 meses de curacion -Armuna- precio kilo","0,28","16,00","4,48","24,10","6,75",
"Queseria Ecoartesanal de Armuna_Miguel Mayo Herrero","Queso oveja - 8 meses curacion -Armuna- precio kilo","0,24","20,00","4,80","30,15","7,24",
"Queseria Ecoartesanal de Armuna_Miguel Mayo Herrero","Queso oveja -6 meses curacion -Armuna-precio kilo","0,45","18,00","8,10","27,15","12,22",
"Queseria Ecoartesanal de Armuna_Miguel Mayo Herrero","Queso oveja Excelente -1 ano curacion- Armuna- precio kilo","0,37","25,00","9,25","37,70","13,95",
"Queseria Ecoartesanal de Armuna_Miguel Mayo Herrero","Requeson-Armuna-tarrina","1,00","3,00","3,00","4,45","4,45",
"Queseria Ecoartesanal de Armuna_Miguel Mayo Herrero","Yogur de oveja-Armuna-350gr","2,00","3,00","6,00","3,70","7,40",
,,,,"Total:640,54",,"Total:923,06",
"Red Copa de Luna- CARACOLEANDO","Mooncup- Red Copa de Luna- Copa menstrual  talla A","1,00","17,00","17,00","28,50","28,50",
,,,,"Total:17,00",,"Total:28,50",
"Riet Vell","Arroz Blanco - Riet Vell - 1Kg","25,00","2,77","69,25","4,20","103,95",
"Riet Vell","Arroz Integral - Riet Vell - 1Kg","25,50","2,67","68,09","3,97","98,75",
"Riet Vell","Espagueti blanco- Riet Vell - 500gr","10,00","1,04","10,35","2,07","20,70",
"Riet Vell","Espagueti Integral -Riet Vell- paq 500 gr","10,11","1,49","15,06","2,40","24,20",
"Riet Vell","Espirales - Riet Vell - 500gr","4,14","1,04","4,28","2,07","8,50",
"Riet Vell","Fideo Fino - Riet Vell - 500gr","15,00","1,04","15,53","2,07","31,05",
"Riet Vell","Macarrones  Blancos - Riet Vell - 500gr","18,00","1,04","18,63","2,25","40,50",
"Riet Vell","Macarrones Integrales- Riet Vell- 500 gr","12,00","1,12","13,42","2,40","28,80",
,,,,"Total:214,60",,"Total:356,45",
"SAPER  (Victoria Eugenia Sanchez Campos)","Aceite corporal de Calendula y Naranja Dulce-SAPER-100 ml","1,00","12,45","12,45","19,70","14,77",
"SAPER  (Victoria Eugenia Sanchez Campos)","Crema corporal Skin Repair Calendula y Naranja Dulce-Saper-200 ml","1,00","14,95","14,95","24,55","24,55",
"SAPER  (Victoria Eugenia Sanchez Campos)","Crema Nutri skin frankincience y palmarose - Saper -  50ml","2,00","17,75","35,50","28,30","56,60",
"SAPER  (Victoria Eugenia Sanchez Campos)","Jabon corporal Lavanda lavander y karite - Saper - 115gr","1,00","3,95","3,95","5,70","5,70",
"SAPER  (Victoria Eugenia Sanchez Campos)","Jabon facial de argan - Saper - 115gr","2,00","4,90","9,80","7,45","14,90",
"SAPER  (Victoria Eugenia Sanchez Campos)","Jabon facial de Calendula - Saper - 115gr","2,00","4,90","9,80","7,45","13,04",
"SAPER  (Victoria Eugenia Sanchez Campos)","Jabon facial Rosa mosqueta - Saper - 115gr","1,00","3,31","3,31","7,45","7,45",
,,,,"Total:89,76",,"Total:137,01",
"SINGULAR ECO","DESCATALOGADO Cereales de trigo integral y algarroba- Singular Eco- 500 gr","1,00","4,50","4,50","6,80","6,80",
"SINGULAR ECO","DESCATALOGADO Cereales de trigo Multicereal - Singular Eco- 500 gr","1,00","4,15","4,15","5,35","5,35",
"SINGULAR ECO","DESCATALOGADO Floritos Multicereal- Singular Eco- bolsa 500 gr","2,00","3,40","6,80","5,11","7,66",
"SINGULAR ECO","DESCATALOGADO Goloflor-Singular Eco-tarrina 125gr","1,00","2,89","2,89","4,60","4,14",
"SINGULAR ECO","DESCATALOGADO Pan de centeno 100% - Singular Eco -500gr","1,00","3,40","3,40","5,45","5,45",
"SINGULAR ECO","DESCATALOGADO Pan de espelta 100% -Singular Eco- 500 gr","3,00","3,40","10,20","5,45","10,90",
"SINGULAR ECO","DESCATALOGADO Pan de trigo - Flor de cereal - 500 gr","1,00","2,50","2,50","3,75","3,75",
"SINGULAR ECO","DESCATALOGADO Pan de trigo integral y algarroba-Singular Eco- 500 gr","2,00","2,70","5,40","4,05","8,10",
"SINGULAR ECO","DESCATALOGADO Pan multicereal- Singular Eco- 500 gr","18,00","2,50","45,00","3,90","54,60",
"SINGULAR ECO","DESCATALOGADO Perlas de Canela- Singular Eco - 200 gr.","1,00","2,70","2,70","4,05","4,05",
"SINGULAR ECO","DESCATALOGADO Perlas de Canela- Singular Eco - 500 gr.","2,00","5,35","10,70","8,06","16,12",
"SINGULAR ECO","DESCATALOGADO Quitas -Singular Eco- 150 gr","2,00","2,15","4,30","3,25","6,50",
,,,,"Total:102,54",,"Total:133,42",
"Suerte Ampanera C.B.","BIFIDUS de cabra -Suerte Ampanera- 430 ml","10,00","1,97","19,70","3,04","30,40",
"Suerte Ampanera C.B.","Cuna de queso fresco de oveja-Suerte Ampanera- 200 gr","24,00","3,10","74,40","4,55","109,20",
"Suerte Ampanera C.B.","Cuna de queso semicurado de oveja-Suerte Ampanera- 200 gr","11,00","3,98","43,78","5,80","63,80",
"Suerte Ampanera C.B.","Cuna de queso tierno de oveja-Suerte Ampanera- 200 gr","13,00","3,36","43,68","4,90","63,70",
"Suerte Ampanera C.B.","KEFIR de cabra -Suerte Ampanera- 430 ml","7,00","2,04","14,28","3,16","22,12",
"Suerte Ampanera C.B.","Queso AZUL de Cabra-Suerte Ampanera-450 g","3,00","9,92","29,76","14,10","42,30",
"Suerte Ampanera C.B.","Queso FRESCO de cabra- Suerte Ampanera -Suerte Ampanera- 450 gr","23,00","4,62","106,26","6,75","150,86",
"Suerte Ampanera C.B.","Queso MOHO BLANCO SEMICURADO de cabra -Suerte Ampanera-  450 gr","20,00","7,37","147,40","10,80","216,00",
"Suerte Ampanera C.B.","Yogur DESNATADO de cabra -Suerte Ampanera- 430 ml","23,00","1,97","45,31","3,04","69,92",
"Suerte Ampanera C.B.","Yogur NATURAL de cabra -Suerte Ampanera-  430 ml","8,00","1,97","15,76","3,04","22,80",
,,,,"Total:540,33",,"Total:791,10",
"Terra I Xufa- HORCHATAS TRADICIONALES DE VALENCIA S.L","Cerveza de Chufa ANTARA-33 cl-Terra I Xufa","3,00","1,69","5,07","2,95","8,85",
"Terra I Xufa- HORCHATAS TRADICIONALES DE VALENCIA S.L","Chufa 500gr - Terra i Xufa -","1,40","3,00","4,20","5,20","7,28",
"Terra I Xufa- HORCHATAS TRADICIONALES DE VALENCIA S.L","Horchata artesana concentrada sin sacarosa-0.5 L-Terra I Xufa","1,00","5,24","5,24","8,35","8,35",
,,,,"Total:14,51",,"Total:24,48",
"Turrones La Colmena , S.L","Turron a la Piedra- La Colmena - 200gr","6,00","4,55","27,30","7,25","43,50",
"Turrones La Colmena , S.L","Turron de Alicante - La Colmena - 200gr","5,00","4,55","22,75","7,25","36,25",
"Turrones La Colmena , S.L","Turron de Jijona- La Colmena - 200gr","8,00","4,55","36,40","7,25","58,00",
"Turrones La Colmena , S.L","Turron Guirlache con Sesamo- La Colmena - 200gr","8,00","4,55","36,40","7,25","58,00",
"Turrones La Colmena , S.L","Turron Nieve - La Colmena - 200gr","7,00","4,55","31,85","7,25","50,75",
,,,,"Total:154,70",,"Total:246,50",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Albaricoque Sirope Agave- Valle del Taibilla- 260 gr","3,00","2,21","6,63","3,52","10,56",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Arandanos Azucar de Cana-Valle del Taibilla- 330g","2,00","2,38","4,76","3,52","7,04",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Arandanos Sirope de Agave - Valle del Taibilla - 260 gr","4,00","2,38","9,52","3,52","14,08",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada de albaricoque -Valle del Taibilla- 330g","8,00","2,21","17,68","3,16","25,28",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Frambuesa Azucar de Cana-Valle del Taibilla -330g","7,00","2,38","16,66","3,52","23,76",
"Valle del Taibilla - Agricola y Forestal del Nerpio SCCM","Mermelada Frambuesa Sirope de Agave - Valle del Taibilla - 260 gr","7,00","2,38","16,66","3,52","24,64",
